name,index,patent_count_2012,patent_count_2013,patent_count_2014,patent_count_2015,patent_count_2016
National Applied Research Laboratories Taiwan,10.0,,,,0.0,
Universidade Estadual do Ceara,11.0,,,,0.0,
East China Institute of Technology,12.0,,,,0.0,
Pirogov Russian National Research Medical University,13.0,,,,0.0,
Qilu University of Technology,14.0,,,,0.0,
University of Mohaghegh Ardebili,0.0,,,,0.0,
Balikesir University,1.0,,,,0.0,
Shandong Academy of Medical Sciences,2.0,,,,0.0,
Alzahra University,0.0,,,,0.0,
Peninsula Medical School Universities of Exeter and Plymouth,1.0,,,,0.0,
Xinjiang Technical Institute of Physics and Chemistry,2.0,,,,2.0,
Geological Survey of Norway,3.0,,,,0.0,
University of Teramo,4.0,,,,0.0,
University of Skovde,5.0,,,,0.0,
Morgan State University,6.0,,,,0.0,
Bedford Institute of Oceanography,7.0,,,,0.0,
Chiba Cancer Center Hospital,8.0,,,,0.0,
National Institute of Polar Research,9.0,,,,0.0,
Azienda Ospedaliera S. Luigi Gonzaga,10.0,,,,0.0,
Jimei University,11.0,,,,1.0,
Universidad Autonoma de Sinaloa,0.0,,,,0.0,
Institute of Physics Bhubaneswar,1.0,,,,0.0,
Hopital Gabriel Montpied,2.0,,,,0.0,
Korea Food Research Institute,3.0,,,,16.0,
Federal Institute for Geosciences and Natural Resources (BGR),4.0,,,,0.0,
Periyar University,5.0,,,,0.0,
Swarthmore College,0.0,,,,0.0,
Missouri State University,1.0,,,,0.0,
SEMATECH,2.0,,,,9.0,
Norwegian School of Economics,3.0,,,,0.0,
Northern General Hospital Sheffield,4.0,,,,0.0,
University of Nottingham Ningbo China,5.0,,,,0.0,
National Institutes of Natural Sciences - National Institute for Fusion Science,6.0,,,,0.0,
French Armed Forces Biomedical Research Institute,7.0,,,,0.0,
Universite de Moncton,0.0,,,,1.0,
Meharry Medical College,1.0,,,,0.0,
Institute of Oncology Ljubljana,2.0,,,,0.0,
IAPCM,3.0,,,,0.0,
Aspetar Orthopaedic and Sports Medicine Hospital,0.0,,,,0.0,
Geelong Hospital,0.0,,,,0.0,
University of Veterinary and Pharmaceutical Sciences,1.0,,,,0.0,
German Primate Center,2.0,,,,0.0,
Hospital Virgen de la Salud,0.0,,,,0.0,
"Rutgers - The State University of New Jersey, Camden",1.0,,,,0.0,
Instituto Valenciano de Investigaciones Agrarias,2.0,,,,4.0,
University of Dar Es Salaam,3.0,,,,0.0,
China Iron and Steel Research Institute Group,4.0,,,,0.0,
Indraprastha Institute of Information Technology Delhi,5.0,,,,0.0,
Jingdezhen Ceramic Institute,6.0,,,,0.0,
Universite Paris 8 Vincennes-St Denis,7.0,,,,0.0,
Fera Science Ltd.,8.0,,,,0.0,
Pedagogical University of Cracow,9.0,,,,0.0,
"University of Economics, Prague",10.0,,,,0.0,
Universidad Nacional de Rio Cuarto,11.0,,,,0.0,
Institute of Molecular Biotechnology (IMBA),0.0,,,,0.0,
Kyoto Sangyo University,1.0,,,,2.0,
Saudi Aramco,2.0,,,,1.0,
University of Peloponnese,3.0,,,,0.0,
Royal National Orthopaedic Hospital NHS Trust,4.0,,,,0.0,
Azienda Ospedaliera Di Rilievo Nazionale Antonio Cardarelli,5.0,,,,0.0,
Pomona College,0.0,,,,0.0,
Beijing Institute of Aeronautical Materials,1.0,,,,5.0,
Universite Ibn Tofail,2.0,,,,0.0,
Centre Hospitalier National d'Ophtalmologie des Quinze-Vingts,3.0,,,,0.0,
Hopital Jean-Verdier,4.0,,,,0.0,
Institute of Mathematics of the Polish Academy of Sciences,0.0,,,,0.0,
Himachal Pradesh University,1.0,,,,0.0,
Dongeui University,2.0,,,,0.0,
Women and Children's Hospital of Buffalo,3.0,,,,0.0,
HEC School of Management,4.0,,,,0.0,
Agricultural Research Center,5.0,,,,0.0,
Belgorod State University,6.0,,,,0.0,
Fremantle Hospital,7.0,,,,0.0,
Obihiro University of Agriculture and Veterinary Medicine,0.0,,,,4.0,
Haramaya University,1.0,,,,0.0,
University of Engineering and Technology Lahore,2.0,,,,0.0,
Norwegian School of Veterinary Science,3.0,,,,0.0,
Honeywell,4.0,,,,2455.0,
Moi University,5.0,,,,0.0,
Nencki Institute of Experimental Biology of the Polish Academy of Sciences,6.0,,,,0.0,
International Institute of Information Technology Hyderabad,7.0,,,,0.0,
"Institute for Advanced Studies in Basic Sciences, Zanjan",8.0,,,,0.0,
Korea Astronomy and Space Science Institute,9.0,,,,2.0,
Paul-Ehrlich-Institut,10.0,,,,0.0,
University of Arid Agriculture Rawalpindi,11.0,,,,0.0,
"Cree, Inc.",0.0,,,,547.0,
Fraunhofer Institute for Applied Solid State Physics,1.0,,,,0.0,
Queen Elizabeth Hospital Hong Kong,0.0,,,,0.0,
Universite Ferhat Abbas,1.0,,,,0.0,
UCSI University,2.0,,,,0.0,
Institute of Chemistry Academia Sinica Taiwan,3.0,,,,0.0,
German Institute for Economic Research,4.0,,,,0.0,
Gemini Observatory,5.0,,,,0.0,
National Neuroscience Institute of Singapore,6.0,,,,0.0,
The Brookings Institution,7.0,,,,0.0,
Charles R. Drew University of Medicine and Science,8.0,,,,2.0,
Cag University,9.0,,,,0.0,
Samuel Roberts Noble Foundation,10.0,,,,6.0,
"Dr. Harisingh Gour University, Sagar",11.0,,,,0.0,
Kunsan National University,12.0,,,,4.0,
Museu Paraense Emilio Goeldi,0.0,,,,2.0,
Bharath University,1.0,,,,0.0,
The Gertner Institute,2.0,,,,0.0,
Universidad de Los Andes Merida,3.0,,,,0.0,
Royal Manchester Children's Hospital,4.0,,,,0.0,
Helmholtz-Institute Jena,5.0,,,,0.0,
Nanyang Normal University,6.0,,,,0.0,
National Climate Center China,7.0,,,,0.0,
Hebei University of Engineering,8.0,,,,0.0,
Max Planck Institute for Dynamics of Complex Technical Systems,9.0,,,,0.0,
Southern Taiwan University of Technology,10.0,,,,0.0,
University of Worcester,11.0,,,,0.0,
Ontario Ministry of the Environment,12.0,,,,0.0,
Institut National Polytechnique de Lorraine,13.0,,,,0.0,
National Research Institute for Child Health and Development,0.0,,,,0.0,
California State Polytechnic University Pomona,1.0,,,,0.0,
University of Hagen,2.0,,,,0.0,
University of Technology and Agriculture,3.0,,,,0.0,
West Chester University,4.0,,,,0.0,
Waterford Institute of Technology,5.0,,,,10.0,
Chiba Institute of Technology,6.0,,,,0.0,
Max-Planck-Institut fur Evolutionsbiologie,7.0,,,,0.0,
Egyptian Petroleum Research Institute,8.0,,,,0.0,
Hubei University of Medicine,9.0,,,,0.0,
University of International Business and Economics,10.0,,,,0.0,
S. Croce General Hospital,11.0,,,,0.0,
"Exponent, Inc.",12.0,,,,0.0,
National Institute of Metrology China,13.0,,,,0.0,
Istanbul Bilgi University,14.0,,,,0.0,
Universitas Diponegoro,0.0,,,,0.0,
Maulana Azad Medical College,1.0,,,,0.0,
Weston Park Hospital,2.0,,,,0.0,
University of Sunderland,3.0,,,,2.0,
Konyang University,4.0,,,,2.0,
Al-Balqa Applied University,5.0,,,,0.0,
Abou-Bekr Belkaid University of Tlemcen,6.0,,,,0.0,
Luoyang Normal University,7.0,,,,0.0,
Amherst College,8.0,,,,0.0,
Prince Sattam Bin Abdulaziz University,9.0,,,,1.0,
University of Bolton,10.0,,,,1.0,
Cathay General Hospital Taiwan,11.0,,,,0.0,
"Ferdinand-Braun-Institut, Leibniz-Institut f?r H?chstfrequenztechnik (FBH), Berlin",0.0,,,,0.0,
IEEE,1.0,,,,0.0,
Kazan State Technical University,2.0,,,,0.0,
Sichuan Provincial People's Hospital,3.0,,,,0.0,
Nigde University,4.0,,,,0.0,
National Research Council,5.0,,,,111.0,
CHU Saint-Pierre,6.0,,,,0.0,
Institute of Mathematical Sciences,0.0,,,,0.0,
Royal Botanic Garden Edinburgh,1.0,,,,0.0,
Dunarea de Jos University of Galati,2.0,,,,0.0,
"Leibniz Institute on Aging - Fritz Lipmann Institute (FLI), Jena",3.0,,,,0.0,
University of Limpopo,4.0,,,,1.0,
Australian Institute of Sport,5.0,,,,0.0,
National Academy of Sciences,6.0,,,,0.0,
National Institutes of Natural Sciences,7.0,,,,32.0,
Central Taiwan University of Science and Technology,8.0,,,,0.0,
Universidade Federal do Pampa,9.0,,,,0.0,
Monsanto Company,10.0,,,,2.0,
Chicago State University,0.0,,,,0.0,
Kurukshetra University,1.0,,,,0.0,
Institut de Veille Sanitaire,2.0,,,,0.0,
Institut Pasteur de Dakar,3.0,,,,0.0,
Bowdoin College,4.0,,,,0.0,
Sumitomo Electric Industries,5.0,,,,1289.0,
Escuela Andaluza de Salud Publica,6.0,,,,0.0,
Tokyo Denki University,7.0,,,,5.0,
University of New England,8.0,,,,0.0,
Government College of Engineering Pune,9.0,,,,0.0,
BP plc,10.0,,,,0.0,
Dalian Nationalities University,11.0,,,,0.0,
Kazimierz Wielki University in Bydgoszcz,12.0,,,,0.0,
Comision de Investigaciones Cientificas de la Provincia de Buenos Aires,13.0,,,,0.0,
Shanxi Normal University,14.0,,,,0.0,
"Leibniz Institute of Plant Biochemistry (IPB), Halle",0.0,,,,0.0,
Bharati Vidyapeeth University,1.0,,,,0.0,
Fraunhofer Institute for Integrated Circuits IIS,0.0,,,,0.0,
New York Institute of Technology,1.0,,,,2.0,
Institut de Biologie et de Technologies de Saclay,2.0,,,,0.0,
University of Mauritius,3.0,,,,0.0,
Universidad de La Habana,4.0,,,,0.0,
TaiZhou University,5.0,,,,0.0,
Universite Ibn Zohr,6.0,,,,0.0,
University of St. Thomas,7.0,,,,0.0,
Ming Chuan University,8.0,,,,3.0,
Leibniz Institute for Baltic Sea Research Warnemunde (IOW),0.0,,,,0.0,
Indian Institute of Science Education and Research Bhopal,1.0,,,,0.0,
Mahasarakham University,2.0,,,,0.0,
Plekhanov Russian University of Economics,3.0,,,,0.0,
McNeese State University,4.0,,,,0.0,
Yunnan Agriculture University,0.0,,,,0.0,
UNIVERSIDAD DE TARAPACA,1.0,,,,0.0,
National Institute for Agro-Environmental Sciences,0.0,,,,0.0,
Oberlin College,1.0,,,,0.0,
302 Hospital of PLA,2.0,,,,1.0,
Instituto de Investigacion y Formacion Agraria y Pesquera,3.0,,,,0.0,
Seton Hall University,4.0,,,,2.0,
Qingdao Technological University,5.0,,,,3.0,
University of Gloucestershire,0.0,,,,0.0,
Tokyo City University,1.0,,,,0.0,
Beijing Information Science & Technology University,2.0,,,,0.0,
Hospital Universitario Nuestra Senora de Candelaria,3.0,,,,0.0,
Royal Edinburgh Hospital,4.0,,,,0.0,
Assaf Harofeh Medical Center,5.0,,,,0.0,
University of Manouba,6.0,,,,0.0,
Cheng Shiu University Taiwan,7.0,,,,0.0,
Chengdu University of Traditional Chinese Medicine,8.0,,,,3.0,
Indiana State University,9.0,,,,2.0,
Markus-Krankenhaus Frankfurt,10.0,,,,0.0,
University of Dschang,11.0,,,,0.0,
Covenant University,12.0,,,,0.0,
Summa Health System,13.0,,,,6.0,
Epworth Hospital,14.0,,,,0.0,
Leibniz Institute for Molecular Pharmacology,0.0,,,,0.0,
Urmia University of Medical Sciences,0.0,,,,0.0,
BC Centre for Disease Control,1.0,,,,0.0,
Shin Kong Wu Ho-Su Memorial Hospital,0.0,,,,0.0,
Lehigh Valley Hospital,1.0,,,,0.0,
Istituto di Ricovero e Cura a Carattere Scientifico IRCCS,2.0,,,,0.0,
Xi'an Technological University,3.0,,,,0.0,
Instituto Nacional de Metrologia,4.0,,,,0.0,
Joanneum Research,5.0,,,,15.0,
Educational Testing Service,6.0,,,,24.0,
Instituto Nacional de Medicina Genomica,7.0,,,,1.0,
Hopital Caremeau,8.0,,,,0.0,
Universidad Pontificia Comillas,9.0,,,,0.0,
Midwestern University,10.0,,,,5.0,
Hospital de Sao Jose,11.0,,,,0.0,
Southwest University for Nationalities,12.0,,,,0.0,
Shandong Jianzhu University,13.0,,,,0.0,
University Hospital Aintree,14.0,,,,0.0,
Kogakuin University,0.0,,,,1.0,
Tokyo Dental College,1.0,,,,0.0,
Alliant International University,2.0,,,,0.0,
Centre Jean Perrin,3.0,,,,0.0,
Golden Jubilee National Hospital,4.0,,,,0.0,
Florida A and M University,5.0,,,,0.0,
College of Engineering Thiruvananthapuram,6.0,,,,0.0,
Henan Institute of Science and Technology,7.0,,,,0.0,
"DSO National Laboratory, Singapore",0.0,,,,0.0,
Moredun Research Institute,0.0,,,,10.0,
"High Energy Accelerator Research Organization, Institute of Materials Structure Science",1.0,,,,0.0,
Liaoning University of Petroleum and Chemical Technology,2.0,,,,0.0,
Fujian University of Traditional Chinese Medicine,3.0,,,,0.0,
Jawaharlal Institute of Postgraduate Medical Education and Research,4.0,,,,0.0,
Naval Surface Warfare Center,5.0,,,,0.0,
Eisai Co. Ltd,6.0,,,,0.0,
HRL Laboratories,7.0,,,,184.0,
General Research Institute for Non-ferrous Metals China,8.0,,,,0.0,
"Leibniz-Institute for New Materials (INM), Saarbrucken",9.0,,,,0.0,
Colegio de la Frontera Sur,0.0,,,,0.0,
"Lagos State University Ojo, Lagos",1.0,,,,0.0,
Dutch Polymer Institute - DPI,2.0,,,,0.0,
Guru Gobind Singh Indraprastha University,3.0,,,,0.0,
Lafayette College,4.0,,,,0.0,
All-Russian Research Institute of Experimental Physics,5.0,,,,0.0,
Near East University,6.0,,,,0.0,
"Central Metallurgical Research and Development Institute, Cairo",7.0,,,,0.0,
3M,8.0,,,,2731.0,
Hospital Arnau de Vilanova,9.0,,,,0.0,
Hopital de la Cavale Blanche,10.0,,,,0.0,
Nofer Institute of Occupational Medicine,11.0,,,,0.0,
Royal Free Hampstead NHS Trust,12.0,,,,0.0,
ESSEC Business School,13.0,,,,0.0,
Changshu Institute of Technology,0.0,,,,0.0,
Watford General Hospital,1.0,,,,0.0,
National Dairy Research Institute India,2.0,,,,0.0,
University of Fort Hare,3.0,,,,0.0,
Hogeschool Gent,4.0,,,,0.0,
Genzyme Corporation,5.0,,,,122.0,
Maulana Azad National Institute of Technology,6.0,,,,0.0,
Ngee Ann Polytechnic,7.0,,,,6.0,
Landau Institute for Theoretical Physics,8.0,,,,0.0,
Ilam University,9.0,,,,0.0,
University of Sciences and Technology of Oran Mohamed Boudiaf,10.0,,,,0.0,
WHO Regional Office for Europe,11.0,,,,0.0,
Aksaray University,12.0,,,,0.0,
European Space Operation Center,13.0,,,,0.0,
University of Winchester,14.0,,,,0.0,
Universidade Federal de Alfenas,0.0,,,,1.0,
National Hellenic Research Foundation,1.0,,,,0.0,
Fondazione Eni Enrico Mattei,2.0,,,,0.0,
Acharya Nagarjuna University,3.0,,,,0.0,
University of Birjand,4.0,,,,0.0,
Sun Moon University,5.0,,,,0.0,
Indian Institute of Science Education and Research Mohali,6.0,,,,1.0,
Royal Bournemouth Hospital,7.0,,,,0.0,
"Franklin and Marshall College, Lancaster",8.0,,,,0.0,
Dalian Jiaotong University,9.0,,,,0.0,
IDEX Bordeaux,10.0,,,,0.0,
Royal Observatory of Belgium,11.0,,,,0.0,
Bryn Mawr College,0.0,,,,1.0,
Institute for Scientific Interchange Foundation,1.0,,,,0.0,
Shandong Academy of Sciences,2.0,,,,2.0,
Kaplan Medical Center Israel,0.0,,,,0.0,
Instituto Mexicano Del Petroleo,1.0,,,,38.0,
Instituto Nacional de Cardiologia Ignacio Chavez,2.0,,,,0.0,
Mitsubishi Chemical Corporation,3.0,,,,278.0,
Slotervaart Hospital,4.0,,,,0.0,
New School University,5.0,,,,0.0,
National Kaohsiung Normal University,6.0,,,,1.0,
National Defense Academy of Japan,7.0,,,,0.0,
Fraunhofer Institute for Intelligent Analysis and Information Systems IAIS,8.0,,,,0.0,
Mahatma Gandhi University,9.0,,,,0.0,
Tokyo University of Agriculture,10.0,,,,39.0,
National Institute for Medical Research Tanga,11.0,,,,0.0,
Bangalore University,12.0,,,,0.0,
Mbarara University of Science and Technology,13.0,,,,0.0,
Azienda Ospedaliera Universitaria Senese,14.0,,,,0.0,
Institute of Fundamental Technological Research of the Polish Academy of Sciences,0.0,,,,0.0,
Liverpool Hope University,1.0,,,,0.0,
Da-Yeh University,2.0,,,,0.0,
Istanbul Medipol University,3.0,,,,0.0,
University of Social Welfare and Rehabilitation Sciences,0.0,,,,0.0,
UGC-DAE Consortium for Scientific Research,1.0,,,,0.0,
Birmingham Women's Hospital,2.0,,,,0.0,
International Centre of Insect Physiology and Ecology Nairobi,3.0,,,,0.0,
Huaiyin Institute of Technology,4.0,,,,0.0,
University of Abomey-Calavi,0.0,,,,0.0,
Laser Zentrum Hannover E.V.,1.0,,,,3.0,
Instituto Nacional de Neurologia y Neurocirugia,2.0,,,,0.0,
Institut de Recherches Servier,3.0,,,,0.0,
Sheffield Children's Hospital,4.0,,,,0.0,
Northern Ontario School of Medicine,5.0,,,,0.0,
Toyo University,6.0,,,,0.0,
Zhejiang Provincial People's Hospital,7.0,,,,0.0,
Kuvempu University,8.0,,,,0.0,
Pontificia Universidade Catolica de Minas Gerais,9.0,,,,0.0,
Universidade Catolica de Brasilia,10.0,,,,0.0,
Guangxi University for Nationalities,11.0,,,,0.0,
"Federal University of Technology, Akure",12.0,,,,0.0,
Kurashiki Central Hospital,13.0,,,,0.0,
Universidad Nacional de San Juan,14.0,,,,0.0,
Homerton University Hospital,0.0,,,,0.0,
POSCO,1.0,,,,301.0,
"Universite Mohamed Khider, Biskra",2.0,,,,0.0,
Pakistan Institute of Engineering and Applied Sciences,3.0,,,,0.0,
Azabu University,4.0,,,,0.0,
Fundacao Getulio Vargas,5.0,,,,0.0,
Caritas-Krankenhaus Bad Mergentheim,6.0,,,,0.0,
Guru Jambeshwar University of Science and Technology,7.0,,,,0.0,
Infineon Technologies Austria AG,8.0,,,,389.0,
Centre for the AIDS Programme of Research in South Africa (CAPRISA),9.0,,,,0.0,
Mubarak City for Scientific Research and Technology Applications,10.0,,,,0.0,
Hannam University,11.0,,,,3.0,
Gakushuin University,12.0,,,,0.0,
Instituto Nacional de Matematica Pura E Aplicada,13.0,,,,2.0,
Institut National des Sciences Appliquees et de Technologie,14.0,,,,0.0,
Ishikawa Prefectural University,0.0,,,,0.0,
Thiagarajar College of Engineering,1.0,,,,2.0,
Institut de Biologie Physico-Chimique,2.0,,,,0.0,
Lovelace Respiratory Research Institute,3.0,,,,1.0,
Western Carolina University,4.0,,,,0.0,
Osaka Rosai Hospital,0.0,,,,0.0,
Clalit Health Services,1.0,,,,0.0,
Okayama University of Science,2.0,,,,0.0,
Suffolk University,3.0,,,,0.0,
Royal Museum for Central Africa,0.0,,,,0.0,
Chaoyang University of Technology,1.0,,,,1.0,
Hospital Infantil Universitario Nino Jesus de Madrid,2.0,,,,0.0,
Gansu Agricultural University,3.0,,,,0.0,
Slovak University of Agriculture in Nitra,4.0,,,,0.0,
Universite de Toulouse II - Le Mirail,5.0,,,,1.0,
"Leibniz Institute for Plasma Science and Technology (INP), Greifswald",0.0,,,,0.0,
Sher-I-Kashmir Institute of Medical Sciences,1.0,,,,0.0,
Universidade de Fortaleza,2.0,,,,0.0,
Shenyang Institute of Chemical Technology,3.0,,,,0.0,
Louisiana State University in Shreveport,4.0,,,,0.0,
Polytechnic Institute of Set?bal,5.0,,,,0.0,
Chang Jung Christian University,6.0,,,,1.0,
Chengdu University of Information Technology,0.0,,,,0.0,
University of Hartford,1.0,,,,1.0,
Colby College,2.0,,,,0.0,
UNIVERSIDAD DEL BIO-BIO,3.0,,,,1.0,
Bradford Teaching Hospitals NHS Foundation Trust,0.0,,,,0.0,
Jianghan University,1.0,,,,0.0,
Sang Ji University,2.0,,,,0.0,
Queen Silvia Children's Hospital,3.0,,,,0.0,
Moscow Power Engineering Institute,4.0,,,,0.0,
Bangladesh Agricultural University,5.0,,,,0.0,
Akita Prefectural University,6.0,,,,0.0,
Mount Allison University,7.0,,,,0.0,
Sardar Patel University,8.0,,,,0.0,
Liaoning Technical University,9.0,,,,0.0,
National Defence University Malaysia,10.0,,,,0.0,
Vassar College,0.0,,,,0.0,
Universidad de Antofagasta,1.0,,,,0.0,
Centre de Developpement des Energies Renouvelables,2.0,,,,0.0,
"University of Veterinary and Animal Sciences, Lahore, Pakistan",0.0,,,,0.0,
Yarmouk University,1.0,,,,0.0,
Gifu Pharmaceutical University,2.0,,,,0.0,
Fraunhofer Institute for Laser Technology ILT,3.0,,,,0.0,
Novozymes AS,4.0,,,,0.0,
Universiti Kuala Lumpur,5.0,,,,0.0,
Konan University,6.0,,,,0.0,
Mentor Graphics Corporation,7.0,,,,111.0,
Glyndwr University,8.0,,,,3.0,
International Union Against Tuberculosis and Lung Disease,0.0,,,,0.0,
Goa University,1.0,,,,0.0,
University of Jijel,2.0,,,,0.0,
Heart Research Institute,3.0,,,,1.0,
University of Lapland,4.0,,,,0.0,
Repatriation General Hospital,5.0,,,,0.0,
Fundacion Hospital Alcorcon,6.0,,,,0.0,
Forest Research,0.0,,,,5.0,
National Institute of Technology Hamirpur,1.0,,,,0.0,
Bengbu Medical College,2.0,,,,0.0,
South African Astronomical Observatory,3.0,,,,0.0,
Institute of Earth Sciences Academia Sinica Taiwan,4.0,,,,0.0,
Universite du Havre,5.0,,,,0.0,
Kun Shan University,6.0,,,,0.0,
Hankyong National University,7.0,,,,0.0,
Governo do Estado de S?o Paulo,8.0,,,,0.0,
Northern Kentucky University,9.0,,,,0.0,
Institut Pasteur du Cambodge,10.0,,,,1.0,
Taylor's University Malaysia,11.0,,,,0.0,
Kenyatta University,12.0,,,,1.0,
Lunghwa University of Science and Technology,13.0,,,,0.0,
Universidade de Caxias do Sul,14.0,,,,1.0,
Ecole Nationale Polytechnique Algiers,0.0,,,,0.0,
Jagadguru Sri Shivarathreeswara University,1.0,,,,0.0,
Canadian Food Inspection Agency (CFIA),2.0,,,,0.0,
Universidade Estadual de Montes Claros,3.0,,,,0.0,
Sechenov First Moscow State Medical University,4.0,,,,0.0,
Monell Chemical Senses Center,5.0,,,,4.0,
DSM Food Specialties,6.0,,,,0.0,
Laboratorio Nacional de Computacao Cientifica,7.0,,,,0.0,
Instituto Superior de Ciencias da Saude - Norte,8.0,,,,0.0,
Fraunhofer IWS,9.0,,,,0.0,
Latvian Biomedical Research and Study Centre,10.0,,,,3.0,
University of Texas at Brownsville,11.0,,,,0.0,
Aichi Institute of Technology,12.0,,,,0.0,
Western Illinois University,13.0,,,,0.0,
Bashkir State University,0.0,,,,0.0,
Swiss Paraplegic Centre,1.0,,,,0.0,
Zayed University,2.0,,,,0.0,
Wuyi University,0.0,,,,0.0,
Zhejiang University of Science and Technology,1.0,,,,1.0,
Central Washington University,2.0,,,,0.0,
National Institute of Biology Ljubljana,3.0,,,,0.0,
Ming Hsin University of Science and Technology Taiwan,4.0,,,,0.0,
Sinop University,5.0,,,,0.0,
Chinese Academy of Social Sciences,6.0,,,,0.0,
TATA Steel,7.0,,,,96.0,
Kyoto Pharmaceutical University,8.0,,,,0.0,
Universite de Mascara,9.0,,,,0.0,
Mitsubishi Heavy Industries,10.0,,,,1661.0,
William Paterson University,11.0,,,,0.0,
